,Spoint,date
1010,1065049,1516622400
1011,1078815,1516636800
1012,1099814,1516644000
1013,1127703,1516654800
1014,1156036,1516665600
1015,1182656,1516680000
1016,1208117,1516687200
1017,1235631,1516705200
1018,1243131,1516712400
1019,1266344,1516726800
1020,1279392,1516734000
1021,1306241,1516744800
1022,1332918,1516755600
1023,1368995,1516766400
1024,1382669,1516777200
1025,1417960,1516798800
1026,1431955,1516809600
1027,1460676,1516827600
1028,1498404,1516838400
1029,1520420,1516849200
1030,1541390,1516860000
1031,1564423,1516878000
1032,1571175,1516885200
1033,1583726,1516896000
1034,1600594,1516906800
1035,1628486,1516917600
1036,1640255,1516928400
1037,1667334,1516939200
1038,1677058,1516950000
1039,1696127,1516964400
1040,1706425,1516975200
1041,1717860,1516986000
1042,1733668,1516996800
1043,1761090,1517007600
1044,1767468,1517018400
1045,1781852,1517029200
1046,1794762,1517040000
1047,1809388,1517054400
1048,1813901,1517065200
1049,1828904,1517076000
1050,1841605,1517086800
1051,1855351,1517097600
1052,1867549,1517108400
1053,1879433,1517119200
1054,1895789,1517140800
1055,1911207,1517162400
1056,1934990,1517184000
1057,1959596,1517205600
1058,1977496,1517230800
1059,1990327,1517252400
1060,2021077,1517274000
1061,2067542,1517338800
1062,2096858,1517360400
1063,2113499,1517382000
1064,2127624,1517403600
1065,2147020,1517425200
1066,2170134,1517446800
1067,2190570,1517468400
1068,2202819,1517490000
1069,2219280,1517511600
1070,2241277,1517533200
1071,2256645,1517554800
1072,2275401,1517580000
1073,2288107,1517601600
1074,2309588,1517623200
1075,2326937,1517644800
1076,2341075,1517670000
1077,2357858,1517691600
1078,2377278,1517713200
1079,2393964,1517738400
1080,2407257,1517760000
1081,2420850,1517781600
1082,2444317,1517803200
1083,2459632,1517828400
1084,2471075,1517846400
1085,2486759,1517868000
1086,2511892,1517889600
1087,2528778,1517914800
1088,2537651,1517932800
1089,2540698,1517936400
1090,2560194,1517958000
1091,2585620,1517983200
1092,2599403,1518004800
1093,2613099,1518026400
1094,2633952,1518048000
1095,2653045,1518069600
1096,2668939,1518094800
1097,2684187,1518116400
1098,2700360,1518138000
1099,2722014,1518159600
1100,2734318,1518184800
1101,2749660,1518206400
1102,2769435,1518228000
1103,2786163,1518249600
1104,2800920,1518274800
1105,2817224,1518296400
1106,2835337,1518318000
1107,2853525,1518346800
1108,2864700,1518364800
1109,123705,1518386400
1110,160529,1518393600
1111,180367,1518400800
1112,212445,1518404400
1113,230486,1518411600
1114,260636,1518415200
1115,274308,1518422400
1116,298123,1518429600
1117,306261,1518436800
1118,312447,1518444000
1119,322290,1518447600
1120,332101,1518454800
1121,354274,1518458400
1122,369408,1518465600
1123,396220,1518469200
1124,411781,1518480000
1125,437152,1518483600
1126,450408,1518487200
1127,471110,1518490800
1128,482471,1518498000
1129,502481,1518501600
1130,511820,1518508800
1131,527839,1518516000
1132,533520,1518523200
1133,537451,1518526800
1134,544655,1518534000
1135,551223,1518541200
1136,566845,1518544800
1137,577509,1518552000
1138,596197,1518555600
1139,615974,1518562800
1140,625958,1518566400
1141,635072,1518573600
1142,650806,1518577200
1143,659732,1518584400
1144,673356,1518588000
1145,681026,1518595200
1146,694382,1518602400
1147,699687,1518609600
1148,703874,1518616800
1149,710166,1518620400
1150,716612,1518627600
1151,728976,1518631200
1152,738520,1518638400
1153,754541,1518642000
1154,788395,1518656400
1155,801370,1518667200
1156,822058,1518678000
1157,843145,1518692400
1158,854393,1518703200
1159,868389,1518714000
1160,891020,1518724800
1161,916696,1518735600
1162,941463,1518746400
1163,963441,1518757200
1164,984625,1518768000
1165,1000857,1518782400
1166,1021031,1518793200
1167,1041526,1518804000
1168,1066437,1518814800
1169,1088699,1518825600
1170,1110570,1518836400
1171,1131161,1518847200
1172,1148039,1518861600
1173,1162951,1518872400
1174,1184649,1518883200
1175,1195532,1518894000
1176,1217874,1518904800
1177,1240251,1518915600
1178,1270955,1518926400
1179,1282429,1518937200
1180,1305745,1518951600
1181,1312821,1518958800
1182,1333793,1518969600
1183,1342635,1518980400
1184,1370819,1518991200
1185,1382799,1519002000
1186,1411085,1519012800
1187,1422264,1519023600
1188,1443769,1519038000
1189,1449434,1519045200
1190,1468043,1519056000
1191,1477126,1519066800
1192,1496271,1519077600
1193,1515436,1519088400
1194,1540970,1519099200
1195,1557133,1519110000
1196,1568557,1519124400
1197,1573690,1519131600
1198,1588953,1519142400
1199,1597198,1519153200
1200,1613582,1519164000
1201,1629547,1519174800
1202,1647744,1519185600
1203,1658918,1519196400
1204,1668374,1519210800
1205,1672650,1519218000
1206,1684686,1519228800
1207,1692180,1519239600
1208,1711373,1519250400
1209,1737133,1519272000
1210,1757127,1519297200
1211,1770794,1519315200
1212,1795738,1519336800
1213,1816239,1519358400
1214,1840048,1519383600
1215,1849074,1519401600
1216,1870636,1519423200
1217,1893532,1519444800
1218,1914064,1519470000
1219,1921487,1519488000
1220,1939846,1519509600
1221,1960474,1519531200
1222,1980569,1519556400
1223,1991956,1519578000
1224,2011767,1519599600
1225,2032540,1519621200
1226,2047445,1519646400
1227,2063433,1519668000
1228,2081989,1519689600
1229,2107887,1519711200
1230,2121212,1519732800
1231,2135490,1519754400
1232,2153515,1519776000
1233,2178375,1519797600
1234,2191707,1519822800
1235,2206097,1519844400
1236,2228039,1519866000
1237,2247813,1519887600
1238,2264285,1519912800
1239,2282316,1519934400
1240,2303571,1519956000
1241,2321719,1519977600
1242,2333283,1520002800
1243,2355410,1520024400
1244,2372056,1520046000
1245,2391852,1520074800
1246,2402734,1520092800
1247,2419969,1520114400
1248,2438570,1520136000
1249,2458155,1520161200
1250,2469796,1520182800
1251,2488172,1520204400
1252,2507487,1520226000
1253,2524122,1520251200
1254,2533663,1520272800
1255,2553974,1520294400
1256,2575769,1520316000
1257,2589744,1520337600
1258,2603514,1520359200
1259,2623239,1520380800
1260,2642376,1520402400
1261,2657874,1520427600
1262,2664056,1520449200
1263,2690663,1520470800
1264,2709901,1520492400
1265,2719160,1520514000
1266,2731105,1520535600
1267,2749627,1520557200
1268,2771503,1520578800
1269,2784266,1520604000
1270,2801066,1520625600
1271,2815761,1520647200
1272,2832998,1520668800
1273,2846485,1520694000
